"loading","measurement_17","measurement_6","measurement_5","measurement_7","attribute_0","measurement_4","attribute_1","product_code","measurement_14","measurement_13","measurement_8","measurement_15","attribute_2","measurement_3","measurement_9","measurement_10","failure"
132.24,923.269,18.81,18.853,12.701,7,11.973,6,4,16.853,16.284,19.125,15.564,6,19.607,10.666,16.903,0
113.4,744.03,17.547,17.635,11.351,7,10.751,6,4,15.191,14.652,19.69,14.237,6,19.404,12.207,17.723,0
136.97,645.463,16.153,17.177,11.881,7,12.058,6,4,13.167,16.202,18.944,15.101,6,19.481,13.024,15.59,0
80.87,761.673,17.578,18.432,11.614,7,12.628,6,4,15.007,14.855,18.176,13.715,6,16.373,10.322,15.93,1
115.16,630.184,17.782,17.64,13.56,7,12.045,6,4,14.808,14.921,17.216,12.898,6,16.943,10.885,14.818,0
143.87,482.442,16.655,17.161,11.775,7,10.129,6,4,15.954,15.11,18.3,15.043,6,19.22,11.062,16.892,0
144.14,883.639,17.146,19.224,11.953,7,13.355,6,4,15.315,14.706,18.577,17.106,6,17.576,11.83,15.509,0
204.65,893.723,18.081,17.931,12.83,7,12.968,6,4,15.65,14.728,19.28,17.514,6,18.788,11.623,17.25,1
126.57,736.629,16.876,19.104,11.778,7,10.971,6,4,16.43,16.217,18.305,15.275,6,16.307,13.929,15.742,0
110.03,541.32,17.564,17.405,12.924,7,11.067,6,4,14.513,16.308,17.012,14.548,6,16.791,11.605,15.212,0
112.14,826.658,18.46,16.909,11.144,7,11.341,6,4,16.076,17.535,19.861,15.792,6,19.511,12.813,16.325,1
82.21,721.739,18.388,17.405,11.888,7,10.924,6,4,15.19,17.602,18.922,12.776,6,19.489,10.853,17.444,1
124.12,986.574,19.588,18.417,10.556,7,13.368,6,4,18.369,16.557,18.153,16.368,6,19.09,11.786,15.812,0
148.4,875.1,17.059,18.037,10.244,7,12.634,6,4,17.4,15.513,19.963,17.382,6,19.22,12.745,15.07,0
122.86,285.712,14.836,16.49,12.291,7,10.514,6,4,18.017,13.003,17.561,17.477,6,17.51,12.042,12.122,0
92.34,1023.262,19.142,18.879,12.269,7,12.351,6,4,17.613,16.478,19.645,15.8,6,17.191,11.339,17.734,0
123.29,834.647,18.307,17.48,13.363,7,12.855,6,4,19.055,15.972,18.738,15.215,6,19.594,11.55,14.627,0
129.44,807.422,16.916,18.39,10.178,7,12.227,6,4,13.794,15.003,19.527,14.682,6,18.941,11.533,16.474,0
110.67,670.006,17.09,18.711,12.225,7,10.274,6,4,17.125,16.031,18.683,15.776,6,17.838,11.723,18.883,0
152.81,815.269,18.765,16.877,12.302,7,11.628,6,4,15.426,16.6,19.234,14.242,6,17.982,12.663,18.854,0
152.93,712.108,17.716,18.573,10.915,7,11.333,6,4,15.384,16.338,17.855,13.373,6,17.036,11.822,15.456,0
152.37,703.318,18.009,16.251,12.107,7,11.96,6,4,18.277,14.452,19.037,15.02,6,16.262,11.838,14.438,0
88.76,639.261,17.1,17.255,10.428,7,11.764,6,4,17.195,16.17,18.8,16.074,6,16.099,10.192,18.203,0
209.09,607.386,17.112,17.273,13.324,7,11.579,6,4,13.911,14.302,17.834,16.798,6,15.472,12.579,15.116,1
105.74,620.955,17.62,17.682,10.897,7,11.235,6,4,16.399,14.213,18.007,15.394,6,17.929,10.317,16.605,0
68.92,709.127,17.122,16.899,11.017,7,11.799,6,4,15.746,17.231,20.132,14.672,6,17.587,9.788,17.412,0
127.98,545.861,16.344,17.589,11.068,7,12.518,6,4,12.682,15.771,17.448,14.103,6,16.985,10.062,14.787,0
152.78,577.218,17.11,15.621,9.365,7,12.2,6,4,15.223,15.44,18.731,15.908,6,17.073,11.496,15.077,0
145.33,710.588,16.987,15.864,11.459,7,11.769,6,4,17.361,15.367,21.003,14.631,6,16.877,10.765,17.896,1
61.07,846.242,19.206,18.734,11.368,7,11.267,6,4,14.37,15.711,18.319,15.461,6,18.092,10.708,15.308,1
130.37,596.987,17.626,15.956,12.165,7,11.649,6,4,15.186,15.079,18.397,14.916,6,16.598,12.191,15.996,1
151.07,651.743,16.277,18.064,12.394,7,11.237,6,4,16.157,16.52,18.754,14.665,6,19.103,13.04,17.842,0
123.06,863.962,20.104,17.793,10.66,7,12.703,6,4,15.133,16.055,17.157,14.998,6,18.136,11.364,15.501,1
120.21,774.266,18.384,17.235,12.021,7,12.017,6,4,14.479,15.726,18.724,15.192,6,19.717,11.597,15.558,0
103.51,765.233,17.373,16.707,13.463,7,11.866,6,4,16.353,16.257,20.223,13.903,6,18.543,11.808,16.404,0
94.33,749.729,16.827,17.149,12.575,7,12.613,6,4,16.995,15.25,19.77,14.783,6,15.713,11.125,20.37,0
112.04,661.184,18.464,18.75,11.093,7,11.268,6,4,15.041,15.223,16.397,15.256,6,16.848,11.299,17.573,0
113.68,766.543,18.165,17.614,13.192,7,11.773,6,4,17.607,15.154,18.946,16.362,6,17.873,10.698,17.611,1
83.99,588.379,17.564,17.388,10.204,7,12.201,6,4,14.042,15.265,17.3,15.098,6,16.604,9.624,17.712,0
198.09,906.045,16.822,18.392,11.936,7,13.945,6,4,15.035,13.887,19.489,15.391,6,19.381,11.919,17.364,0
99.7,643.702,17.244,17.185,12.987,7,11.27,6,4,15.533,16.097,18.949,14.653,6,18.791,11.029,16.165,0
138.64,665.843,18.23,16.614,11.987,7,10.718,6,4,13.133,14.553,19.216,15.174,6,17.93,10.85,15.634,0
109.11,503.289,15.698,16.085,12.891,7,11.077,6,4,14.909,14.617,19.736,14.601,6,17.465,11.312,18.17,0
125.3,706.059,18.185,16.903,11.537,7,12.068,6,4,14.511,16.065,18.582,14.733,6,16.21,10.456,17.429,1
127.83,747.064,17.993,17.101,13.518,7,11.039,6,4,14.285,14.668,19.981,15.147,6,17.122,10.481,16.901,0
89.47,894.974,16.268,19.284,10.398,7,12.242,6,4,18.858,14.55,21.211,14.91,6,18.548,9.224,16.073,1
79.24,564.936,17.392,16.533,11.799,7,11.652,6,4,13.48,16.504,18.087,15.804,6,19.696,10.737,16.364,0
86.08,687.001,16.646,17.462,12.035,7,11.631,6,4,16.273,13.959,19.431,15.554,6,18.517,11.732,14.416,0
185,855.39,18.106,16.554,12.624,7,12.636,6,4,14.645,15.054,19.654,14.744,6,17.896,13.833,16.263,1
153.46,718.825,17.733,17.478,13.015,7,12.421,6,4,16.565,15.02,18.437,13.51,6,18.502,10.451,14.076,0
120.65,787.277,18.034,16.431,12.575,7,14.241,6,4,16.162,15.903,18.314,14.737,6,18.567,11.306,18.119,0
99.19,507.155,15.482,16.94,14.027,7,11.708,6,4,15.51,17.208,18.312,14.095,6,18.219,12.88,15.075,0
81.15,697.787,17.302,16.471,11.98,7,11.534,6,4,15.723,14.691,19.926,16.336,6,19.167,11.544,13.824,0
151.48,704.368,17.037,16.72,13.095,7,11.483,6,4,15.163,15.964,20.426,16.181,6,17.386,10.367,14.383,1
100.61,872.932,17.54,18.567,11.333,7,13.334,6,4,16.512,15.621,18.908,14.476,6,18.514,10.814,14.014,1
195.13,468.852,16.795,17.476,10.94,7,11.813,6,4,18.087,16.078,16.336,16.088,6,18.411,11.056,12.43,0
145.47,934.643,18.755,18.502,12.684,7,11.201,6,4,14.668,16.97,19.716,14.076,6,16.879,12.739,15.519,0
246.75,681.823,17.013,18.091,11.158,7,10.306,6,4,15.657,14.328,19.261,14.1,6,18.633,12.452,12.764,0
274.85,530.932,18.742,16.031,13.545,7,10.882,6,4,18.881,15.857,17.448,12.094,6,16.55,10.06,14.236,0
124.15,773.671,17.548,15.871,12.529,7,11.961,6,4,16.496,15.68,20.418,15.162,6,19.25,13.346,14.859,0
86.95,868.716,18.345,17.169,13.635,7,10.871,6,4,13.611,15.48,20.645,16.205,6,18.408,13.044,16.633,1
104.26,719.903,16.969,17.303,11.708,7,10.931,6,4,17.323,15.606,20.778,13.896,6,18.329,9.821,12.79,1
220.76,691.158,17.569,17.13,12.127,7,11.791,6,4,18.747,13.776,19.143,13.755,6,17.914,10.091,14.317,1
152.44,697.562,15.584,18.457,13.52,7,11.711,6,4,12.617,14.403,19.996,15.573,6,17.227,10.747,17.069,0
238.33,869.774,17.541,17.53,13.446,7,12.444,6,4,17.806,16.246,20.713,14.221,6,19.75,10.099,14.677,1
166.46,386.913,16.911,17.094,11.904,7,9.967,6,4,17.49,16.463,16.651,14.579,6,17.029,12.041,16.2,1
108.56,483.555,17.609,15.534,11.927,7,10,6,4,16.675,16.235,18.724,16.781,6,18.217,11.652,16.793,1
173.86,616.239,18.469,17.024,11.11,7,10.173,6,4,18.052,15.065,18.21,17.309,6,18.709,11.39,15.237,1
92.18,475.265,16.88,16.196,10.431,7,11.649,6,4,14.84,16.476,17.654,14.667,6,17.933,10.951,17.769,0
138.64,664.986,16.514,17.333,11.683,7,12.472,6,4,12.509,15.52,19.042,14.485,6,17.156,10.554,16.661,0
133.42,651.067,17.899,15.854,10.578,7,11.522,6,4,15.955,14.041,19.057,15.673,6,17.615,12.158,14.346,0
125.75,850.967,16.491,18.192,12.185,7,14.196,6,4,17.176,15.429,19.46,14.493,6,16.756,10.48,16.967,1
89.64,645.607,16.915,16.324,12.749,7,11.48,6,4,15.91,15.486,20.004,14.578,6,18.009,10.759,16.86,0
148.33,643.747,17.228,15.854,12.584,7,10.97,6,4,13.666,15.659,20.577,15.332,6,18.498,10.481,17.655,0
100.36,874.233,17.112,17.703,12.138,7,12.282,6,4,16.757,14.783,20.71,16.13,6,17.591,11.923,17.852,0
112.12,995.06,18.608,19.39,11.33,7,11.671,6,4,17.253,14.709,20.103,14.518,6,19.101,10.629,16.799,0
120.87,590.825,16.714,17.295,10.799,7,12.058,6,4,14.421,15.029,18.272,16.192,6,17.249,10.245,18.123,0
78.79,801.969,17.5,18.007,11.306,7,11.1,6,4,16.302,16.176,20.468,15.545,6,19.014,10.123,14.891,0
156.67,682.619,18.429,16.196,11.604,7,12.683,6,4,16.688,17.265,18.186,14.11,6,15.349,10.323,15.053,0
162.87,694.277,17.243,15.961,8.671,7,12.413,6,4,14.111,17.198,19.755,14.762,6,20.838,11.305,17.345,0
89.24,563.328,17.69,16.432,12.211,7,10.896,6,4,16.733,15.157,18.031,15.827,6,18.168,12.23,14.676,0
133.73,717.411,18.335,18.357,11.574,7,10.637,6,4,17.217,14.4,18.356,15.572,6,15.848,10.639,13.633,1
140,631.522,16.688,16.989,9.638,7,11.741,6,4,13.658,14.785,18.634,16.462,6,17.454,12.962,16.334,0
143.25,635.125,16.728,16.514,11.649,7,12.006,6,4,13.83,15.781,19.181,16.9,6,17.4,11.813,16.876,0
215.72,581.687,17.895,15.435,10.468,7,11.7,6,4,13.007,16.596,18.327,15.025,6,18.684,12.252,13.893,1
113.4,787.512,19.052,17.246,10.877,7,12.538,6,4,16.685,15.48,17.507,16.773,6,18.401,12.608,14.437,1
88.85,823.05,17.132,16.831,13.156,7,11.9,6,4,17.515,16.895,21.029,16.495,6,17.574,12.15,14.423,1
152.14,664.094,16.853,19.161,10.565,7,10.91,6,4,13.253,15.972,17.676,13.725,6,18.097,12.688,15.481,0
128.08,732.135,18.364,16.37,12.052,7,11.144,6,4,15.571,15.971,19.339,16.384,6,17.714,12.776,15.932,1
140.26,824.032,18.349,16.169,11.192,7,13.294,6,4,12.973,16.337,19.153,15.123,6,16.863,12.451,16.144,1
157.37,571.777,16.921,18.12,12.527,7,10.129,6,4,16.024,15.466,18.431,15.199,6,18.061,10.837,14.128,1
156.79,532.428,17.156,15.237,9.812,7,12.311,6,4,18.098,15.231,18.859,16.832,6,16.803,9.582,13.755,0
175.92,740.113,17.38,16.591,11.159,7,11.69,6,4,16.306,14.562,20.102,15.501,6,17.708,11.855,16.904,0
152.57,1040.317,18.462,18.964,11.383,7,13.626,6,4,15.012,15.385,19.306,13.668,6,18.673,11.972,12.924,1
108.81,664.053,18.35,16.197,12.825,7,11.667,6,4,14.37,16.008,18.592,15.966,6,18.274,11.186,16.351,0
121.09,757.483,18.059,17.326,11.852,7,11.132,6,4,18.416,16.64,18.93,16.376,6,17.308,13.576,14.032,0
142.36,768.317,17.923,17.501,11.336,7,11.246,6,4,15.203,16.051,19.25,16.849,6,18.531,12.526,14.905,0
130.56,543.636,17.482,16.047,12.891,7,10.635,6,4,16.139,15.923,18.243,14.916,6,18.389,13.355,15.592,1
119.89,614.969,18.191,16.317,10.813,7,11.355,6,4,14.986,14.619,18.256,14.108,6,18.973,11.155,18.618,0
100.34,700.382,18.178,16.525,12.879,7,10.977,6,4,16.965,15.538,19.87,14.773,6,17.097,9.936,13.04,0
153.52,1046.772,16.588,17.738,10.363,7,13.984,6,4,13.955,15.741,22.113,14.465,6,18.066,12.334,17.802,0
109.85,731.332,18.396,16.745,12.45,7,11.759,6,4,13.323,16.901,18.607,13.04,6,18.589,12.256,15.394,0
177.31,716.367,16.738,17.506,11.512,7,13.634,6,4,16.061,15.012,18.034,14.886,6,16.941,11.941,15.2,0
100.62,672.149,17.04,14.863,12.333,7,12.072,6,4,15.145,15.306,20.952,15.65,6,18.361,11.276,15.642,0
69.36,507.74,16.717,15.861,13.677,7,11.827,6,4,15.454,17.152,18.314,16.427,6,15.931,11.375,16.959,0
170.25,771.856,16.305,15.931,10.898,7,13.536,6,4,15.216,14.487,21.046,13.906,6,18.598,10.877,17.013,0
168.94,406.755,15.643,15.552,10.697,7,10.708,6,4,14.646,16.504,19.457,15.789,6,18.37,10.545,17.581,0
92.58,648.218,16.471,17.223,11.384,7,11.452,6,4,16.421,17.176,19.637,13.79,6,18.552,11.063,16.31,0
141.67,885.023,19.174,17.52,11.47,7,12.699,6,4,18.701,15.65,18.65,15.609,6,17.562,11.455,16.515,0
82.41,862.027,19.084,17.184,11.823,7,11.618,6,4,10.318,14.558,20.041,16.221,6,17.289,9.848,15.791,0
243.22,881.78,16.928,18.339,11.989,7,12.094,6,4,13.837,14.973,20.638,15.322,6,16.966,11.702,16.183,0
145.8,282.181,16.65,15.82,11.158,7,9.05,6,4,17.097,13.25,17.71,14.324,6,16.102,10.845,14.896,0
104.34,610.057,17.412,14.62,11.914,7,11.188,6,4,14.433,14.102,20.754,14.817,6,18.575,10.874,13.806,0
89.46,598.744,17.715,15.686,9.741,7,11.38,6,4,17.134,15.126,19.164,15.94,6,17.644,10.841,13.377,0
156.81,643.738,18.64,16.451,11.018,7,10.712,6,4,18.058,14.568,18.14,14.545,6,17.379,12.65,17.998,0
157.01,768.799,18.507,17.145,11.299,7,10.845,6,4,14.877,14.694,19.81,17.362,6,17.09,10.595,16.166,0
119.76,694.804,18.463,15.701,10.023,7,11.846,6,4,17.532,15.5,19.14,14.309,6,18.785,11.422,18.101,0
144.64,642.718,16.983,18.218,10.651,7,11.574,6,4,13.573,15.277,18.177,13.452,6,18.006,10.442,14.498,0
130.76,659.892,15.725,17.055,10.681,7,11.652,6,4,15.881,14.401,19.936,14.727,6,15.904,13.38,17.285,0
82.14,670.965,17.19,16.964,11.283,7,11.311,6,4,17.569,15.115,19.445,16.381,6,18.031,11.391,17.406,0
104.17,635.083,17.766,16.452,10.654,7,11.009,6,4,15.143,14.982,18.972,15.642,6,16.327,11.715,17.426,1
111.64,613.018,17.73,16.453,11.736,7,10.925,6,4,18.77,13.575,18.633,15.464,6,17.526,12.229,14.68,1
104.04,985.198,20.361,18.303,9.836,7,11.297,6,4,15.555,15.831,19.087,13.015,6,15.933,11.839,13.694,0
127.25,808.19,17.893,17.988,10.275,7,11.302,6,4,14.001,16.076,20.071,16.423,6,17.217,9.838,15.993,1
93.07,573.548,15.691,16.837,12.007,7,12.221,6,4,14.279,14.98,19.432,13.846,6,17.997,10.098,15.123,0
146.91,742.45,16.232,17.43,12.634,7,13.167,6,4,16.946,16.393,19.187,15.158,6,15.709,12.65,13.403,0
135.89,676.887,18.144,16.015,13.898,7,12.556,6,4,17.093,14.268,18.55,13.912,6,17.296,10.789,15.754,0
165.06,869.455,17.978,16.604,10.243,7,13.758,6,4,11.562,16.183,19.675,12.914,6,19.064,11.455,16.555,0
72.95,711.432,18.166,15.628,13.672,7,11.193,6,4,16.295,15.11,20.443,17.062,6,16.168,10.832,17.124,0
120.04,742.862,17.436,16.644,11.283,7,11.697,6,4,17.865,14.693,19.94,14.783,6,16.953,12.178,16.957,0
113.12,630.272,18.464,16.813,11.648,7,12.553,6,4,17.812,15.952,16.719,15.063,6,17.025,11.283,14.413,0
72.22,679.685,17.485,17.777,11.684,7,12.152,6,4,15.967,12.65,17.47,15.248,6,17.048,12.758,15.152,0
138.54,485.631,15.939,16.246,11.041,7,11.784,6,4,14.482,14.563,18.621,14.974,6,18.593,11.006,15.367,1
62.81,714.313,17.862,17.424,12.391,7,11.665,6,4,16.886,15.451,18.823,16.769,6,17.574,10.687,15.17,0
182.75,845.068,18.097,18.437,12.146,7,11.733,6,4,14.466,16.313,19.009,15.787,6,17.599,12.025,16.127,0
131.65,679.28,18.752,16.456,12.055,7,10.836,6,4,13.71,15.326,19.063,14.151,6,18.105,10.227,14.992,1
129.26,925.913,18.282,18.861,12.291,7,11.458,6,4,12.435,16.198,19.821,14.484,6,16.526,11.776,17.207,1
101.56,790.578,16.943,18.006,12.056,7,11.676,6,4,17.148,16.081,19.953,15.269,6,19.291,11.929,11.169,0
223.09,872.467,17.945,15.124,12.854,7,12.685,6,4,15.641,15.998,21.856,15.645,6,19.152,11.784,15.68,0
130.12,593.342,17.272,15.489,12.002,7,12.201,6,4,17.413,15.263,19.115,14.842,6,17.91,10.635,13.317,0
91.2,762.245,18.161,16.534,11.029,7,11.824,6,4,15.09,14.754,19.406,13.891,6,18.903,12.286,16.269,0
182.44,760.409,18.07,18.044,12.74,7,11.926,6,4,12.504,15.792,17.939,16.631,6,18.44,12.544,17.146,0
72.52,755.163,17.063,16.678,11.41,7,13.819,6,4,16.796,16.801,18.992,16.43,6,18.497,11.397,17.442,0
205.51,696.535,16.308,18.459,11.338,7,12.3,6,4,14.006,14.959,18.446,14.562,6,17.386,11.901,16.205,0
103.53,427.746,17.753,15.629,12.094,7,10.748,6,4,17.767,15.098,17.264,17.159,6,15.792,11.162,13.87,0
118.14,455.585,16.569,16.633,11.21,7,11.136,6,4,15.244,15.324,17.906,15.187,6,19.059,10.233,16.283,0
220.93,538.796,16.648,16.974,11.765,7,11.417,6,4,14.798,12.891,18.202,16.003,6,16.701,11.072,17.073,0
85.23,709.546,17.688,17.436,12.014,7,11.556,6,4,14.077,15.216,18.799,14.803,6,18.506,11.489,18.397,0
110.9,794.013,17.389,17.792,11.107,7,10.875,6,4,16.075,15.098,20.693,15.952,6,18.585,10.706,14.115,0
115.24,661.555,17.15,16.873,11.661,7,11.757,6,4,16.545,16.465,18.802,15.025,6,18.118,12.385,15.289,0
174.23,535.577,15.571,17.793,10.919,7,11.387,6,4,13.734,15.728,18.288,15.858,6,18.139,12.157,18.688,1
125.23,906.573,18.169,18.122,11.358,7,10.96,6,4,16.953,15.536,21.13,14.655,6,18.822,10.427,14.447,0
119.6,898.787,17.312,18.346,12.745,7,14.057,6,4,17.722,15.603,19.09,16.423,6,18.353,10.912,14.594,0
141.06,619.99,16.429,16.1,13.831,7,12.852,6,4,17.567,16.149,19.254,16.193,6,17.497,10.886,18.085,0
102.84,802.703,17.497,16.221,11.834,7,13.69,6,4,15.926,16.735,19.275,15.266,6,18.71,12.896,14.781,0
101.9,816.612,16.971,18.777,12.013,7,12.95,6,4,14.221,16.473,18.667,14.645,6,18.532,11.556,16.685,0
200.73,512.845,16.625,17.016,11.552,7,10.354,6,4,15.218,16.09,19.252,16.656,6,17.551,9.002,17.567,0
111.91,767.966,17.89,17.38,10.52,7,12.502,6,4,14.347,15.087,18.83,14.795,6,16.673,10.912,14.224,0
88.98,831.117,18.634,18.002,11.601,7,12.249,6,4,14.147,15.04,18.794,13.937,6,17.212,9.964,13.913,1
185.88,553.329,17.383,17.309,11.535,7,10.086,6,4,14.861,15.475,18.436,14.345,6,17.447,10.894,14.015,0
154.3,644.07,16.435,17.554,10.519,7,11.694,6,4,15.131,16.818,19.293,14.675,6,18.633,10.43,17.699,0
200.09,520.313,15.988,17.845,13.753,7,11.659,6,4,18.228,15.891,17.624,13.658,6,17.506,11.184,15.435,1
205.63,652.332,17.179,16.841,12.088,7,11.741,6,4,18.233,16.526,18.414,15.523,6,17.526,13.434,12.485,0
98.79,787.389,17.553,17.065,13.031,7,13.973,6,4,15.829,14.257,18.767,14.77,6,17.382,10.125,18.432,1
104.56,572.63,16.657,17.221,10.992,7,11.457,6,4,16.133,14.473,18.512,14.384,6,17.443,10.647,13.098,0
161.87,902.23,16.43,19.144,12.266,7,13.715,6,4,18.021,16.623,18.894,15.615,6,17.045,13.604,15.4,0
82.7,719.77,18.444,16.601,14.149,7,11.695,6,4,18.52,15.377,18.675,15.108,6,18.174,11.938,14.934,0
111.41,692.809,17.012,15.687,10.907,7,11.789,6,4,13.136,15.686,20.527,16.084,6,17.36,12.072,14.986,0
123.48,649.067,17.04,15.711,12.929,7,12.288,6,4,18.394,15.378,19.574,16.198,6,17.442,11.684,15.104,0
95.91,670.811,18.157,15.29,11.773,7,12.489,6,4,19.206,15.415,19.095,14.236,6,18.734,11.015,16.125,0
161.66,589.139,16.845,15.948,9.701,7,12.246,6,4,18.407,16.24,18.933,13.89,6,17.174,11.167,16.352,1
112.54,840.746,19.035,17.537,11.352,7,11.491,6,4,15.603,17.145,19.187,15.722,6,17.066,11.251,19.79,0
115.42,735.27,17.28,17.455,10.487,7,12.728,6,4,15.753,14.743,18.522,16.621,6,17.54,11.851,13.091,0
115.63,612.997,16.351,18.453,12.293,7,10.916,6,4,14.618,15.315,18.282,14.967,6,16.718,12.162,14.171,0
83.16,791.111,17.304,17.267,12.33,7,12.203,6,4,18.77,14.906,19.741,14.374,6,19.889,12.235,13.671,0
140.6,939.021,18.543,18.768,10.749,7,12.053,6,4,14.127,16.071,19.149,13.911,6,17.649,12.47,17.199,1
157.37,630.797,17.171,18.239,10.974,7,11.357,6,4,12.482,16.134,17.823,13.572,6,17.639,11.025,15.702,0
111.44,474.735,16.31,17.174,13.167,7,12.782,6,4,15.738,14.939,16.443,14.101,6,18.503,10.894,17.056,0
117.83,642.434,16.4,18.606,11.117,7,11.711,6,4,17.434,15.894,18.035,13.766,6,18.201,11.536,21.459,0
114.53,855.835,17.575,18.963,11.812,7,11.498,6,4,15.551,14.921,18.92,17.436,6,18.36,13.891,17.82,0
115.51,479.024,15.654,16.179,11.916,7,12.007,6,4,17.232,14.692,18.533,14.654,6,18.8,11.659,15.503,0
85.47,779.349,17.764,16.509,13.209,7,11.079,6,4,16.255,14.175,20.782,15.032,6,19.256,11.931,18.399,1
144.54,752.741,19.667,16.935,10.457,7,10.058,6,4,16.511,13.416,18.723,16.887,6,18.842,12.355,13.726,0
126.62,898.704,17.606,17.421,12.385,7,12.724,6,4,19.523,15.097,20.04,14.889,6,17.171,13.345,14.244,0
55.5,502.852,16.822,18.405,12.255,7,10.922,6,4,16.806,14.876,16.597,15.725,6,16.256,11.155,14.696,0
63.25,895.22,20.371,16.079,11.04,7,12.255,6,4,14.48,13.848,19.397,14.02,6,18.138,10.702,15.738,0
118.43,729.814,17.963,18.016,11.3,7,9.049,6,4,15.023,16.337,20.183,12.839,6,16.495,11.813,16.306,1
162.63,746.868,17.806,15.566,12.573,7,14.072,6,4,15.174,14.156,18.797,15.085,6,17.354,11.759,13.601,0
122.77,752.585,16.343,17.649,11.441,7,12.559,6,4,18.589,15.747,19.453,16.987,6,18.091,12.748,15.286,0
124.66,423.283,15.933,16.342,12.081,7,11.516,6,4,15.603,15.109,17.924,15.095,6,17.453,10.919,15.79,0
152.79,869.616,17.852,16.905,11.673,7,13.387,6,4,15.89,17.124,19.584,14.885,6,19.93,12.365,17.54,0
151.66,679.845,16.481,18.669,12.063,7,10.349,6,4,18.644,14.885,19.203,16.096,6,16.285,12.594,15.509,1
99.95,581.91,17.566,16.736,12.458,7,11.604,6,4,14.841,15.924,18.231,14.987,6,19.239,9.83,17.029,0
106.01,699.786,17.805,16.077,11.618,7,10.538,6,4,16.943,15.029,20.417,15.619,6,17.901,12.163,12.609,0
126.15,414.248,15.401,15.699,11.889,7,11.496,6,4,17.316,15.778,18.773,15.957,6,18.36,11.548,14.815,0
92.49,587.911,16.19,16.436,12.435,7,12.171,6,4,17.818,14.586,19.409,14.303,6,18.744,10.426,14.259,0
274.63,616.897,16.265,17.529,10.891,7,11.762,6,4,14.257,15.369,18.537,14.177,6,16.784,12.37,15.495,1
88.81,657.798,15.737,17.9,10.223,7,11.292,6,4,17.501,15.606,20.141,14.265,6,16.189,10.708,11.999,0
124.07,789.177,19.478,17.315,9.432,7,11.616,6,4,16.683,16.264,18.362,16.075,6,18.183,10.415,16.899,0
74.21,581.463,15.376,19.341,11.223,7,11.034,6,4,15.304,14.891,18.103,15.787,6,16.319,11.742,14.483,0
122,525.906,16.429,15.765,12.017,7,12.229,6,4,16.149,16.299,19.118,13.99,6,19.588,9.544,13.066,0
125.48,824.628,18.463,15.893,10.596,7,12.797,6,4,14.088,15.401,19.851,14.391,6,18.981,11.863,13.996,0
96.61,645.965,17.416,16.575,11.802,7,11.364,6,4,16.846,14.459,19.104,13.994,6,17.012,11.628,11.574,0
87.33,861.535,18.452,17.702,12.217,7,12.223,6,4,14.658,17.585,18.898,14.51,6,19.027,12.912,16.587,0
96.52,780.528,18.414,16.524,12.265,7,13.199,6,4,15.263,17.196,18.671,15.978,6,17.192,10.906,16.549,1
153.47,674.526,17.656,16.102,12.428,7,10.579,6,4,15.713,15.974,20.172,14.432,6,18.023,12.146,15.883,0
168.18,726.545,18.225,16.58,12.913,7,11.564,6,4,16.089,15.799,19.124,15.78,6,17.402,11.899,15.275,0
198.23,565.998,17.619,16.547,12.628,7,11.214,6,4,16.382,16.034,17.887,15.651,6,18.075,11.836,15.195,1
130.06,447.091,16.601,16.314,11.372,7,9.715,6,4,15.442,14.665,19.312,15.941,6,19.255,9.796,15.01,1
101.44,627.907,17.281,15.98,11.201,7,11.266,6,4,14.319,14.055,19.508,14.881,6,17.737,12.066,16.304,0
81.49,586.52,16.828,16.03,11.907,7,11.269,6,4,15.24,15.971,19.275,16.375,6,16.558,12.416,18.02,0
203.45,675.509,17.502,17.357,11.708,7,11.931,6,4,14.239,14.043,18.102,16.037,6,18.433,12.224,17.11,1
130.73,808.493,17.889,17.722,11.174,7,12.445,6,4,15.217,15.63,19.387,13.913,6,17.776,9.98,17.009,1
134.24,683.706,18.69,15.751,13.406,7,11.838,6,4,14.371,16.397,18.693,15.651,6,18.484,11.52,16.725,0
179.62,809.275,18.554,16.916,11.313,7,13.273,6,4,13.592,16.61,18.45,15.232,6,19.051,11.123,16.242,1
92.26,605.828,17.267,17.313,10.96,7,11.519,6,4,16.32,15.741,18.04,15.449,6,16.19,11.227,14.592,0
109.18,598.827,17.701,17.295,12.918,7,10.885,6,4,15.715,15.084,18.585,14.085,6,17.514,9.062,15.035,0
126.13,564.753,17.379,14.707,11.095,7,11.266,6,4,16.142,12.876,19.626,15.051,6,16.615,12.378,15.182,0
114.56,739.306,18.023,18.241,11.9,7,11.725,6,4,16.107,16.039,18.303,15.182,6,17.978,10.351,17.51,0
136.34,625.156,16.535,15.84,10.986,7,12.438,6,4,15.503,15.963,19.614,13.509,6,16.712,11.428,17.644,0
88.77,654.609,17.522,16.022,10.328,7,10.377,6,4,14.418,16.793,19.917,14.621,6,17.886,13.452,13.956,0
111.64,565.95,18.542,16.106,12.805,7,10.409,6,4,16.199,15.459,17.968,12.937,6,18.239,11.826,17.634,0
103.02,663.565,18.168,16.036,11.027,7,13.071,6,4,15.778,17.247,18.082,16.167,6,18.254,10.145,16.645,1
147.98,647.778,16.555,15.703,11.272,7,12.079,6,4,14.322,16.408,20.161,14.122,6,19.248,11.953,15.313,0
